Unnamed: 0	Sentence	True Id
2220	home of life community dev. corp. hlcdc dev. ii; 4650 w. madison; 60644; 6268655; ; 	465060644
2221	home of life community dev. corp. home of life just for you (773)-626-8655; 4647 w. washington; 60644; ; ; 	464760644
2222	howard area community center howard area; 7510 n. ashland; 60626; 2626622; ; 	751060626
2223	korean american community services korean american community services; 4300 n. california; 60618; 5838281; ; 	430060618
2224	lutheran social services of illinois arra home based initiative - roseland christian ministries; 10 w 35th st 15th floor; 60616; 9494789; ; 	10360616
2225	lutheran social services of illinois englewood messiah; 1910 w. 64th street; 60636; 4365110; ; 	191060636
2226	lutheran social services of illinois north austin head start; 1500 n. mason; 60651; 2371930; ; 	150060651
2227	lutheran social services of illinois rogers park; 1754 w. devon; 60660; 6354600; ; 	175460660
2228	lutheran social services of illinois trinidad lutheran; 2921 w. division; 60622; 6354600; ; 	292160622
2229	lutheran social services of illinois winthrop children's center; 4848 n. winthrop; 60640; 8783210; ; 	484860640
2230	marcy newberry association austin town hall; 5610 w. lake; 60644; 2611505; ; 	561060644
2231	marcy newberry association fosco; 1312 s. racine; 60608; 7466024; ; 	131260608
2232	marcy newberry association learning tree 1; 8128 s kedzie; 60652; 7788802; ; 	812860652
2233	marcy newberry association learning tree 2; 8322 s pulaski rd.; 60652; 8843345; ; 	832260652
2234	marcy newberry association marcy center; 1539 s. springfield; 60623; 7622300; ; 	153960623
2235	marcy newberry association newberry center; 1073 w. maxwell; 60608; 8297555; ; 	107360608
2236	marcy newberry association st. john; 5701 w. midway park; 60644; 3795533; ; 	570160644
2237	mary crane league children's learn and play; 6512 s. halsted; 60621; 9667162; ; 	651260621
2238	mary crane league mary crane center (east); 2974 n. clybourn; 60618; 9388130; ; 	297460618
2239	mary crane league mary crane center (lake & pulaski); 316 n. pulaski; 60624; 2655954; ; 	31660624
2240	mary crane league mary crane center (molade); 1120 n. lamon; 60651; 2877365; ; 	112060651
2241	mary crane league mary crane center (morse); 1545 w. morse; 60626; 2621390; ; 	154560626
2242	mary crane league mary crane center (north); 2905 n. leavitt; 60618; 9388130; ; 	290560618
2243	mary crane league mary crane center (west); 2820 n. leavitt; 60618; 9388130; ; 	282060618
2244	mary crane league mary crane center (st. martin de porres); 6423 s. woodlawn; 60637; 9388130; ; 	642360637
2245	metropolitan family services midway children's center; 3215 w. 63rd st.; 60629; 8842350; ; 	321560629
2246	metropolitan family services midway head start; 6422 s. kedzie; 60629; 7374790; ; 	642260629
2247	metropolitan family services north children's center; 3249 n central ave.; 60634; 3713770; ; 	324960634
2248	north avenue day nursery north avenue day nursery; 2001 w. pierce; 60622; 3424499; ; 	200160622
2249	northwestern university settlement house northwestern university settlement house; 1400 w. augusta; 60622; 2787471; ; 	140060622
2250	onward neighborhood house abc preschool; 3800 n. austin avenue; 60634; 6859033; ; 	380060634
2251	onward neighborhood house lee's cuddles n care; 6100 w. north avenue; 60639; 7458054; ; 	610060639
2252	onward neighborhood house mckinney early learning academy; 5745 w division st.; 60651; ; ; 	574560651
2253	onward neighborhood house new beginnings; 5445 w. north ave.; 60639; 3855365; ; 	544560639
2254	onward neighborhood house onward neighborhood house - belmont/cragin; 5423 w diversey ave.; 60639; 6223215; ; 	542360639
2255	onward neighborhood house onward neighborhood house - west town; 600 n. leavitt st.; 60612; 6666726; ; 	60060612
2256	onward neighborhood house tiny town for tots; 5654 w. division st.; 60651; 6260048; ; 	565460651
2257	salvation army all things are posible; 4014 w. chicago ave.; 60651; 4892464; ; 	401460651
2258	salvation army building blocks; 1120 w 69th st.; 60621; 4882222; ; 	112060621
2259	salvation army columbus park; 500 s. central; 60644; 9214162; ; 	50060644
2260	salvation army creative little ones; 2809 w 59th st.; 60629; 4762562; ; 	280960629
2261	salvation army edsel albert ammons nursery; 549 e 76th st.; 60619; 4837040; ; 	54960619
2262	salvation army family outreach initiative (sal army; 845 w. 69th st.; 60621; 8324716; ; 	84560621
2263	salvation army incarnation; 1345 n. karlov; 60651; 2764118; ; 	134560651
2264	salvation army new hope; 4255 w. division; 60651; 7724908; ; 	425560651
2265	salvation army red shield; 945 w. 69th st.; 60621; 3583224; ; 	94560621
2266	salvation army south shore bible/maranatha head start; 1631 e. 71st st.; 60649; 4937500; ; 	163160649
2267	salvation army teen parenting program; 1548 w adams; 60607; 4210327; ; 	154860607
2268	south central community services south central community service; 8316 s. ellis ave.; 60618; 4830900; ; 	831660619
2269	south east asia center south east asia center (ainslie); 1134 w. ainslie; 60640; 9897433; ; 	113460640
2270	south east asia center south east asia center (broadway); 5120 n. broadway ave.; 60640; 9897433; ; 	512060640
2271	south east asia center south shore united south east asia center (foster); 1112 w. foster; 60640; 9897433; ; 	111260640
2272	south shore united methodist south shore united child care center; 7350 s. jeffery; 60649; 3244430; ; 	735060649
2273	thresholds thresholds mothers' project; 1110 w. belmont; 60613; 5373290; ; 	111060657
2274	trinity resources unlimited inc high mountain; 919 n. lavergne; 60651; 6263997; ; 	91960651
2275	trinity resources unlimited inc hope for youth; 5900 w. iowa; 60651; 6260322; ; 	590060651
2276	trinity united church of christ dr. deton j. brooks head start; 6921 s. stony island; 60649; 9661603; ; 	692160649
2277	trinity united church of christ dr. jeremiah wright jr. early care and learning center; 532 w 95th st.; 60628; 9661503; ; 	53260628
2278	westside holistic family services westside holistic family services; 4909 w. division; 60651; 9218777; ; 	490960651
2279	woodlawn a.m.e. church woodlawn ame church; 6456 s. evans; 60637; 6671402; ; 	645660637
2280	ymca of metropolitan chicago dr. effie o ellis; 10 s. kedzie; 60612; 5339011; ; 	1060612
2281	ymca of metropolitan chicago garfield; 7 n. homan; 60624; 2653900; ; 	760624
2282	ymca of metropolitan chicago high ridge; 2424 w. touhy; 60645; 2628300; ; 	242460645
2283	ymca of metropolitan chicago jeanne kenney day care center; 7600 s. parnell; 60620; 8861216; ; 	760060620
2284	ymca of metropolitan chicago logan square - first lutheran; 3500 w. fullerton; 60647; 8625960; ; 	350060647
2285	ymca of metropolitan chicago marshall; 3250 w. adams; 60624; 2650145; ; 	325060624
2286	ymca of metropolitan chicago mccormick tribune; 1834 n. lawndale; 60647; 2352525; ; 	183460647
2287	ymca of metropolitan chicago north lawndale; 3449 w. arthington; 60624; 6380773; ; 	344960624
2288	ymca of metropolitan chicago rauner; 2700 s. western ave.; 60608; 8473115; ; 	270060608
2289	ymca of metropolitan chicago south chicago; 3039 e. 91st st.; 60617; 7219100; ; 	303960617
2290	ymca of metropolitan chicago south side; 6330 s. stony island; 60637; 7739470; ; 	633060637
2291	ymca of metropolitan chicago wabash; 3763 s. wabash ave.; 60653; 2850020; ; 	376360653
2292	a-karrasel nursery sch; 3030 n. kedzie; 60618; 4636151; ; 	303060618
2293	addams; 10810 ave. h; 60617; 5356210; ; 	1081060617
2294	agassiz(blended); 2851 n. seminary; 60657; 5345725; ; 	285160657
2295	agassiz(blended); 2851 n. seminary; 60657; 5345725; ; 	285160657
2296	albany park comm ctr; 3401 w. ainslie; 60625; 5095657; ; 	340160625
2297	albany park comm ctr. east; 5101 n. kimball; 60625; 5835111; ; 	512160625
2298	alcott; 2625 n. orchard; 60614; 5345460; ; 	262560614
2299	aldridge; 630 e. 131st st.; 60627; 5355614; ; 	63060827
2300	altgeld; 7007 s. loomis; 60636; 5353250; ; 	700760636
2301	ariel comm; 1119 e. 46th st.; 60653; 5351996; ; 	111960653
2302	armour; 950 w. 33rd place; 60608; 5354530; ; 	95060608
2303	armstrong; 2110 w. greenleaf; 60645; 5342150; ; 	211060645
2304	ashburn school; 8300 s. st. louis; 60652; 5357860; ; 	830060652
2305	attucks; 5055 s. state st.; 60609; 5351270; ; 	505560609
2306	audubon; 3500 n. hoyne; 60618; 5345470; ; 	350060618
2307	audubon; 3500 n. hoyne; 60618; 5345470; ; 	350060618
2308	avalon park; 8045 s. kenwood; 60619; 5356615; ; 	804560619
2309	avondale; 2945 n. sawyer; 60618; 5345244; ; 	294560618
2310	b & g club general r.e. wood; 2950 w. 25th st; 60623; 7627383; ; 	2950
2311	b & g ida mae fletcher; 3140 w ogden; 60623; 8475172; ; 	314060623
2312	b & g james jordan; 2102 w. monroe; 60612; 4324294; ; 	210260612
2313	b & g john yancey; 6245 s. wabash; 60637; 3634733; ; 	624560637
2314	banneker; 6656 s. normal; 60621; 5353020; ; 	665660621
2315	barnard; 10354 s. charles st.; 60643; 5352625; ; 	1035460643
2316	barry; 4634 w. diversey; 60641; 5343455; ; 	463460641
2317	barton; 7650 s. wolcott ave.; 60620; 5353260; ; 	765060620
2318	bass; 1140 w. 66th st.; 60621; 5353275; ; 	114060621
2319	bateman; 4220 n. richmond; 60618; 5345055; ; 	422060618
2320	beard; 6445 w. strong; 60656; 5341228; ; 	644560656
2321	beasley; 5255 s. state st; 60609; 5351230; ; 	525560609
2322	beaubien; 5025 n. laramie; 60630; 5343500; ; 	502560630
2323	beethoven; 4421 s. state st.; 60609; 5351480; ; 	442160609
2324	beidler; 3151 w. walnut; 60612; 5346811; ; 	315160612
2325	belding; 4207 w. irving park; 60641; 5343590; ; 	420760641
2326	belding; 4257 n. tripp; 60641; 5343590; ; 	425760641
2327	belmont-cragin; 6041 w. diversey; 60639; 5343318; ; 	604160639
2328	bennett; 10115 s. prairie; 60628; 5355460; ; 	1011560628
2329	bethel new life; 1120 n. lamon; 60651; 6267760; ; 	112060651
2330	bethune; 3030 w. arthington; 60612; 5346890; ; 	303060612
2331	blaine; 1420 w. grace; 60613; 5345750; ; 	142060613
2332	blaine; 1420 w. grace; 60613; 5345750; ; 	142060613
2333	bond; 7050 s. may; 60621; 5353480; ; 	705060621
2334	bontemps; 1241 w. 58th st; 60636; 5359175; ; 	124160636
2335	boone; 6710 n. washtenaw; 60645; 5342160; ; 	671060645
2336	bouchet; 7355 s. jefferey blvd.; 60649; 5350501; ; 	735560649
2337	bradwell; 7736 s. burnhan; 60649; 5356600; ; 	773660649
2338	brennemann; 4251 n. clarendon; 60613; 5345766; ; 	425160613
2339	brentano; 2723 n. fairfield; 60647; 5344100; ; 	272360647
2340	bridge; 3800 n. new england; 60634; 5343718; ; 	380060634
2341	bright; 10740 s. calhoun; 60617; 5356215; ; 	1074060617
2342	brighton park; 3825 s. washtenaw ave.; 60632; 5357235; ; 	382560632
2343	brown; 54 n. hermitage; 60612; 5347250; ; 	5460612
2344	brown academy; 12607 s. union; 60628; 5355385; ; 	1260760628
2345	brownell; 6741 s. michigan; 60637; 5353030; ; 	674160637
2346	brunson; 932 n. central av; 60651; 5346025; ; 	93260651
2347	budlong; 2701 w. foster; 60625; 5342591; ; 	270160625
2348	burbank; 2035 n. mobile; 60639; 5343000; ; 	203560639
2349	burke; 5356 s. king dr.; 60615; 5351325; ; 	535660615
2350	burley; 1630 w. barry; 60657; 5345475; ; 	163060657
2351	burley; 1630 w. barry; 60657; 5345475; ; 	163060657
2352	burnside; 650 e. 91st pl.; 60619; 5353300; ; 	65060619
2353	burr; 1621 w. wabansia; 60622; 5344090; ; 	162160622
2354	burr; 1621 w. wabansia; 60622; 5344090; ; 	162160622
2355	burroughs; 3542 s. washtenaw ave.; 60632; 5357226; ; 	354260632
2356	caldwell (blended); 8546 s. cregier; 60617; 5356300; ; 	854660617
2357	calhoun; 2833 w. adams street; 60612; 5346940; ; 	283360612
2358	cameron; 1234 n. monticello; 60651; 5344290; ; 	123460651
2359	cardenas modular; 2406 s. central park ave; 60623; 5341475; ; 	240660623
2360	carnegie; 1414 e. 61st pl.; 60637; 5350530; ; 	141460637
2361	carole robertson; 2929 w. 19th st.; 60623; 5211600; ; 	292960623
2362	carole robertson i/t; 2929 w. 19th st.; 60623; 5211600; ; 	292960623
2363	carole robertson jubilee; 3701 w. ogden; 60623; 5211680; ; 	370160623
2364	carole robertson jubilee i/t; 3701 w. ogden; 60623; 5211680; ; 	370160623
2365	carroll/ rosenwald br; 2541 w. 80th st; 60652; 5359355; ; 	254160652
2366	carson (dual lang.); 5516 s. maplewood; 60629; 5359222; ; 	551660629
2367	carter; 5740 s. michgan ave.; 60637; 5350860; ; 	574060637
2368	casals; 3501 w. potomac; 60651; 5344444; ; 	350160651
2369	cather; 2908 w. washington; 60612; 5346780; ; 	290860612
2370	catholic charities-cordi-marian; 1100 s. may st.; 60607; 6663787; ; 	110060607
2371	catholic charities-cordi-marian i/t; 1100 s. may st.; 60607; 6663787; ; 	110060607
2372	catholic charities-grace mission; 5332 s. western; 60609; 4761900; ; 	533260609
2373	catholic charities-our lady of lourdes; 1449 s. keeler; 60623; 5213126; ; 	144960623
2374	catholic charities-our lady of lourdes i/t; 1449 s. keeler; 60623; 5213126; ; 	144960623
2375	catholic charities-st mark; 1041 n. campbell; 60622; 7726606; ; 	104160622
2376	catholic charities-st mel holy ghost; 4215 w. west end; 60624; 5331556; ; 	421560624
2377	centers for new horizons altgeld; 941 e. 132nd st; 60627; 4683055; ; 	94160627
2378	centers for new horizons altgeld ii; 941 e. 132nd st; 60627; 4683055; ; 	94160627
2379	centers for new horizons e.l. hoard elc; 3948 s. state; 60609; 5362187; ; 	394860609
2380	centers for new horizons ida b. wells elc; 3641 s. rhodes; 60653; 3733640; ; 	364160653
2381	centers for new horizons james pitts elc; 226 e. 43rd st; 60653; 6240061; ; 	22660653
2382	centers for new horizons robert taylor; 5140 s. federal; 60609; 5360510; ; 	514060609
2383	centers for new horizons stateway; 3663 s. wabash; 60609; 3735673; ; 	366360609
2384	centers for new horizons washington pk; 6225 s. wabash; 60637; 6672065; ; 	622560637
2385	central batist bridgeport; 3053 s. normal; 60616; 8425566; ; 	305360616
2386	central batist bridgeport i/t; 3053 s. normal; 60616; 8425566; ; 	305360616
2387	chalmers; 2745 w. roosevelt rd.; 60608; 5341720; ; 	274560608
2388	chappell; 2135 w. foster; 60625; 5342390; ; 	213560625
2389	chase; 2021 n. point st.; 60647; 5344185; ; 	202160647
2390	chavez (yr round); 4747 s. marshfield; 60609; 5354600; ; 	474760609
2391	chesterfield tom thumb; 9214 s. cottage grove; 60619; 8473985; ; 	921460619
2392	chicago academy; 3400 n. austin; 60634; 5343885; ; 	340060634
2393	chicago child care society; 5467 s. university; 60615; 2562450; ; 	546760615
2394	chicago commons guadalupano; 1814 s. paulina; 60608; 6663883; ; 	181460608
2395	chicago commons new city; 4600 s. mcdowell; 60609; 3761657; ; 	460060609
2396	chicago commons nia; 744 n. monticelo; 60624; 8263770; ; 	74460612
2397	chicago commons paulofreire; 1653 w. 43rd st; 60609; 8266260; ; 	165360609
2398	chicago commons taylor center; 1633 n. hamlin; 60647; 2278551; ; 	163360647
2399	chicago international charter-basil campus; 1824 w. garfield blvd.; 60609; 8630652; ; 	182460609
2400	chicago state university; 9501 s. king dr.; 60628; 9952556; ; 	950160628
2401	chicago urban day school; 1248 w. 69th st.; 60636; 4833555; ; 	124860636
2402	chicago youth centers centro nuestro; 1501 n. harding; 60651; 2785837; ; 	150160651
2403	children's dev inst morgan pk; 10928 s. halsted; 60628; 9950600; ; 	1092860628
2404	children's dev inst morgan pk i/t; 10928 s. halsted; 60628; 9950600; ; 	1092860628
2405	children's dev inst so shore; 7037 s. stony island; 60649; 3633200; ; 	703760649
2406	children's dev inst so shore i/t; 7037 s. stony island; 60649; 3633200; ; 	703760649
2407	children's home englewood family center; 5958 s. marshfield; 60636; 4766998; ; 	595860636
2408	children's home viva family center; 2516 w. division; 60602; 2526313; ; 	251660602
2409	children's place family center; 1800 n. humboldt; 60622; 3959193; ; 	180060622
2410	childserv humboldt; 4909 w. division; 60651; 8677350; ; 	490960651
2411	childserv lawndale; 4909 w. division; 60651; 8677350; ; 	490960651
2412	childserv st. matthew; 1000 n. orleans; 60610; 9443403; ; 	100060610
2413	childserv west englewood; 1711 w. garfield blvd.; 60636; 8677350; ; 	171160636
2414	chinese amer svc lea 3; 310 w. 24th place; 60616; 7910509; ; 	31060616
2415	chipper preschool; 8225 s. kedzie; 60652; 7785757; ; 	822560652
2416	chopin; 2450 w. rice; 60622; 5344080; ; 	245060622
2417	christopher house buena park; 4303 n. kenmore; 60613; 8830788; ; 	430360613
2418	christopher house eastwood; 850 w. eastwood; 60640; 2719403; ; 	85060640
2419	christopher house greenview; 2507 n. greenview; 60614; 4721083; ; 	250760614
2420	christopher house lakeshore; 850 w. eastwood; 60640; 2719403; ; 	85060640
2421	christopher house logan sq; 2610 n. francisco; 60647; 2354073; ; 	261060647
2422	christopher house palmer sq; 2140 n. richmond; 60647; 7728693; ; 	214060647
2423	christopher house uptown; 4701 n. winthorp; 60640; 7694540; ; 	470160640
2424	christopher house uptown i/t; 4701 n. winthorp; 60640; 7694540; ; 	470160640
2425	city colleges daley; 7500 s. pulaski; 60652; 8387562; ; 	750060652
2426	city colleges daley semester program; 7500 s. pulaski; 60652; 8387562; ; 	750060652
2427	city colleges kennedy king; 6800 s. wentworth; 60621; 6025481; ; 	680060621
2428	city colleges malcolm x; 1900 w. vanburen; 60612; 8507176; ; 	190060612
2429	city colleges olive harvey; 10001 s. woodlawn; 60628; 2916315; ; 	1000160628
2430	city colleges truman; 1145 w. wilson; 60640; 9074741; ; 	114560640
2431	claremont; 2300 w. 64th st; 60636; 5358110; ; 	230060636
2432	clark; 1045 s. monitor ave; 60644; 5346225; ; 	104560644
2433	clay; 13231 s.burley; 60633; 5355600; ; 	1323160633
2434	cleveland; 3121 w. byron; 60618; 5345130; ; 	312160618
2435	clinton; 6110 n. fairfield; 60659; 5342025; ; 	611060659
2436	cockrell; 30 e. 61st; 60637; 5350650; ; 	3060637
2437	colemon, johnnie; 1441 w. 119th st.; 60643; 5353975; ; 	144160643
2438	coles; 8441 s. yates; 60617; 5356550; ; 	844160617
2439	columbia explorers; 4520 s. kedzie; 60632; 5354050; ; 	452060632
2440	columbus; 1003 n. leavitt; 60622; 5344350; ; 	100360622
2441	cook; 8150 s. bishop; 60620; 5353315; ; 	815060620
2442	coonley; 4046 n. leavitt; 60618; 5345140; ; 	404660618
2443	cooper; 1624 w. 19th st.; 60608; 5347205; ; 	162460608
2444	corkery; 2510 s. kildare; 60623; 5341650; ; 	251060623
2445	courtenay; 1726 w. berteau; 60613; 5345790; ; 	172660613
2446	creative mansion; 4745 s. ellis; 60615; 2686066; ; 	474560615
2447	crown; 2128 s. st. louis ave; 60623; 5341680; ; 	212860623
2448	cuffe; 8324 s. racine; 60620; 5358250; ; 	832460620
2449	curtis; 32 e. 115th st.; 60628; 5355050; ; 	3260628
2450	daley; 5024 s. wolcott; 60609; 5359091; ; 	502460609
2451	darwin; 3116 w. belden; 60647; 5344110; ; 	311660647
2452	davis; 3014 w. 39th pl; 60632; 5354540; ; 	301460632
2453	dawes; 3810 w. 81st pl.; 60652; 5352350; ; 	381060652
2454	de diego; 1313 n. claremont; 60622; 5344451; ; 	131360622
2455	delano; 3905 w. wilcox; 60624; 5346450; ; 	390560624
2456	deneen; 7257 s. state; 60619; 5353035; ; 	725760619
2457	dett; 2306 w. maypole; 60612; 5347160; ; 	230660612
2458	dever; 3436 n. osceola; 60634; 5343090; ; 	343660634
2459	dewey cpc; 638 w. 54th pl.; 60609; 5351671; ; 	63860609
2460	dewey cpc; 638 w. 54th pl.; 60609; 5351671; ; 	63860609
2461	dirksen; 8601 w. foster; 60656; 5341090; ; 	860160656
2462	disney magnet; 4140 n. marine dr.; 60613; 5345840; ; 	414060613
2463	disney magnet; 3815 n. kedvale ave.; 60613; 5345840; ; 	381560613
2464	disney magnet; 4140 n. marine dr.; 60613; 5345840; ; 	414060613
2465	disney magnet; 3815 n. kedvale ave.; 60613; 5345840; ; 	381560613
2466	dixon; 8306 s. st. lawrence; 60619; 5353834; ; 	830660619
2467	dodge; 2651 w. washington; 60612; 5346640; ; 	265160612
2468	dominguez; 3000 s. lawndale ave; 60623; 5341600; ; 	300060623
2469	doolittle east ec; 535 e. 35th st; 60616; 5351040; ; 	53560653
2470	dore; 6108 s. natoma; 60638; 5352080; ; 	610860638
2471	dorsey developmental institute; 2050 e 93th st.; 60617; 3754300; ; 	205060617
2472	dorsey developmental institute iii; 2938 e. 91st st.; 60617; 9330053; ; 	293860617
2473	dubois; 330 e. 133rd st.; 60627; 5355582; ; 	33060627
2474	dulles; 6311 s. calumet; 60637; 5350690; ; 	631160637
2475	dumas; 6650 s. ellis; 60637; 5350750; ; 	665060637
2476	dunne; 10845 s. union; 60628; 5355517; ; 	1084560628
2477	durkin park school; 8445 s. kolin; 60652; 5352322; ; 	844560652
2478	dvorak; 3615 w. 16th st.; 60623; 5341690; ; 	361560623
2479	earle; 6121 s. hermitage; 60636; 5359130; ; 	612160636
2480	easter seals gilchrist marchman; 2345 w. north ave; 60647; 2764000; ; 	234560647
2481	easter seals windy city kids; 600 w. madison; 60648; 5756550; ; 	60060648
2482	eberhart; 3400 w. 65th pl; 60629; 5359190; ; 	340060629
2483	ebinger; 7350 w pratt; 60631; 5341070; ; 	735060631
2484	edison; 6220 n. olcott; 60631; 5340960; ; 	622060631
2485	edwards; 4950 s. laporte; 60632; 5352011; ; 	495060632
2486	el hogar california; 2325 s. california; 60608; 5231629; ; 	232560608
2487	el hogar loomis; 1718 s. loomis; 60608; 5630662; ; 	171860608
2488	el hogar new loomis; 1718 s. loomis; 60608; 5630662; ; 	171860608
2489	el hogar new loomis i/t; 1718 s. loomis; 60608; 5630662; ; 	171860608
2490	el hogar racine; 1854 s. racine; 60608; 2430011; ; 	185460608
2491	el hogar racine i/t; 1854 s. racine; 60608; 2430011; ; 	185460608
2492	ellington; 243 n. parkside; 60644; 5346361; ; 	24360644
2493	emmet; 5500 w. madison; 60644; 5346050; ; 	550060644
2494	ericson; 3600 west 5th ave; 60624; 5346660; ; 	360060624
2495	erie house; 1701 w. superior; 60622; 5635800; ; 	170160622
2496	erie house i/t; 1701 w. superior; 60622; 5635800; ; 	170160622
2497	esmond (blended); 1865 w. montvale; 60643; 5352650; ; 	186560643
2498	everett; 3419 s. bell av.; 60608; 5354550; ; 	341960608
2499	eyes on the future; 1329 w. loyola; 60626; 9730771; ; 	132960626
2500	eyes on the future ii; 1773 w. lunt; 60626; 7628045; ; 	177360626
2501	ezzard charles; 7946 s ashland; 60620; 4870227; ; 	794660620
2502	falconer; 3020 n. lamon; 60641; 5343560; ; 	302060641
2503	farnsworth; 5414 n. linder; 60630; 5343535; ; 	541460630
2504	farragut; 2345 s. christiana; 60623; 5341300; ; 	234560623
2505	ferguson cpc; 1420 n. hudson; 60610; 5348580; ; 	142060610
2506	finkl; 2332 s. western; 60608; 5355850; ; 	233260608
2507	firman community svcs east; 4910 s. king drive; 60615; 3733400; ; 	491060615
2508	firman community svcs west; 37 w. 47th st; 60609; 3733400; ; 	3760609
2509	first congregational church dc; 1305 n. hamlin; 60651; 3848118; ; 	130560651
2510	first congregational church dc i/t; 1305 n. hamlin; 60651; 3848118; ; 	130560651
2511	fiske; 6145 s. ingleside; 60637; 5350990; ; 	614560637
2512	fleming/ grimes br.; 4918 w. 64th st.; 60638; 5352405; ; 	491860638
2513	foster park; 8530 s. wood st.; 60620; 5352725; ; 	853060620
2514	fuller; 4214 s. st lawrence; 60653; 5351687; ; 	421460653
2515	fulton; 5300 s. hermitage; 60609; 5359000; ; 	530060609
2516	funston; 2010 n. central park; 60647; 5344125; ; 	201060647
2517	gads hill child care; 2653 w. ogden; 60608; 5211196; ; 	265360608
2518	gads hill child care i/t; 2653 w. ogden; 60608; 5211196; ; 	265360608
2519	gale; 1631 w. jonquil tr.; 60626; 5342100; ; 	163160626
2520	galileo scholastic; 820 s. carpenter; 60607; 5347070; ; 	82060607
2521	gallistel; 10347 s. ewing ave.; 60617; 5356540; ; 	1034760617
2522	gary; 3740 w. 31st st.; 60623; 5341455; ; 	374060623
2523	gillespie; 9301 s. state st.; 60619; 5355065; ; 	930160619
2524	goethe; 2236 n. rockwell; 60647; 5344135; ; 	223660647
2525	goldblatt; 4257 w. adams; 60624; 5346860; ; 	425760624
2526	goodlow; 2040 w. 62nd st.; 60636; 5359365; ; 	204060636
2527	goudy; 5120 n. winthrop; 60640; 5342480; ; 	512060640
2528	graham; 745 w. 45th st.; 60609; 5351308; ; 	74560609
2529	gray; 3730 n. laramie; 60641; 5343520; ; 	373060641
2530	greeley; 832 w. sheridan; 60613; 5345800; ; 	83260613
2531	gregory; 3715 w. polk street; 60624; 5346820; ; 	371560624
2532	gresham; 8524 s. green; 60620; 5353350; ; 	852460620
2533	grissom; 12810 s. escanaba; 60633; 5355380; ; 	1281060633
2534	guggenheim; 7141 s. morgan; 60621; 5353587; ; 	714160621
2535	gunsaulus acad; 4420 s. sacramento; 60632; 5357215; ; 	442060632
2536	haines; 247 w. 23rd pl.; 60616; 5349200; ; 	24760616
2537	hale; 6140 s. melvina; 60638; 5352265; ; 	614060638
2538	haley, alex; 11411 s. eggleston; 60628; 5355345; ; 	1141160628
2539	hamilton; 1650 w. cornelia; 60657; 5345484; ; 	165060657
2540	hamline (yr round); 4652 s. bishop; 60609; 5354520; ; 	465260609
2541	hammond; 2819 w. 21st pl; 60623; 5354580; ; 	281960623
2542	hampton, lionel; 3434 w. 77th; 60652; 5354030; ; 	343460652
2543	hansberry cpc; 4055 w arthington; 60624; 5346931; ; 	405560624
2544	hanson park; 2318 n. lorel; 60639; 5342926; ; 	231860639
2545	hanson park; 5411 w. fullerton; 60639; 5343100; ; 	541160639
2546	happy holiday nursery; 401 e. 111th st; 60628; 8217009; ; 	40160628
2547	harte; 1556 e. 56th st.; 60637; 5350870; ; 	155660637
2548	harvard; 7525 s. harvard; 60620; 5353045; ; 	752560620
2549	haugan; 4540 n. hamlin; 60625; 5345040; ; 	454060625
2550	hay; 1018 n. laramie; 60651; 5346000; ; 	101860651
2551	hayt; 1518 w. granville; 60660; 5342040; ; 	151860660
2552	healy; 3040 s. parnell; 60616; 5349170; ; 	304060616
2553	hearst; 4640 s. lamon; 60638; 5352376; ; 	464060638
2554	hedges; 4747 s. winchester; 60609; 5357360; ; 	4747606091
2555	hefferan; 4409 w. wilcox st; 60624; 5346192; ; 	440960624
2556	henderson; 5650 s. wolcott; 60636; 5359080; ; 	565060636
2557	hendricks; 4316 s. princeton; 60609; 5351696; ; 	431660609
2558	henry; 4250 n. st. louis; 60618; 5345060; ; 	425060618
2559	henry booth house gentry; 2326 s.dearborn; 60616; 7910051; ; 	232660616
2560	henry booth near south; 2929 s. wabash; 60616; 7910424; ; 	292960616
2561	henson (olive); 1326 s. avers ave; 60623; 5341804; ; 	132660623
2562	herbert; 2131 w. monroe; 60612; 5347806; ; 	213160612
2563	herzl (cpc); 1401 s. hamlin; 60623; 5341751; ; 	140160623
2564	hibbard; 3244 w. ainslie; 60625; 5345191; ; 	324460625
2565	higgins; 11710 s. morgan; 60643; 5355625; ; 	1171060643
2566	hinton; 644 w. 71st street; 60621; 5353875; ; 	64460621
2567	hitch; 5625 n. mcvicker; 60646; 5341189; ; 	562560646
2568	holden; 1104 w. 31st street; 60608; 5357200; ; 	110460608
2569	holmes; 955 w. garfield; 60621; 5359025; ; 	95560621
2570	home of life ii; 4650 w. madison; 60644; 6268655; ; 	465060644
2571	home of life ii i/t; 4650 w. madison; 60644; 6268655; ; 	465060644
2572	home of life just for you; 4650 w. madison; 60644; 6268655; ; 	465060644
2573	howard area ec center; 7638 n. paulina; 60626; 2624309; ; 	763860626
2574	howe; 720 n. lorel; 60644; 5346060; ; 	72060644
2575	hughes, c.; 4247 w. 15th st.; 60623; 5341762; ; 	424760623
2576	hughes, l.; 240 w. 104th st.; 60628; 5355075; ; 	24060628
2577	hull house - parkway; 500 e. 67th st.; 60619; 4931306; ; 	50060637
2578	hull house - uptown; 4520 n. beacon; 60640; 5613500; ; 	452060640
2579	hurley; 3849 w. 69th st; 60629; 5352068; ; 	384960629
2580	inter-american; 851 w. waveland; 60657; 5345490; ; 	85160657
